Year,ISO_Code,Countries,Economic.Freedom.Summary.Index,Size.of.Government,Legal.System...Property.Rights,Sound.Money,Freedom.to.trade.internationally,Regulation
2010,ROU,Romania,7.29,6.33,5.72,9.1,7.99,7.31
2010,RUS,Russia,6.55,6.9,5.27,8.47,5.8,6.33
2010,RWA,Rwanda,7.23,5.26,6.72,8.95,7.02,8.2
2010,SAU,Saudi Arabia,7.13,5.04,7.66,7.84,7.24,7.89
2010,SEN,Senegal,6.04,5.77,4.39,7.03,6.98,6.04
2010,SGP,Singapore,8.66,8.06,8.38,8.91,9.39,8.56
2010,SLE,Sierra Leone,6.34,8.15,4.0,6.95,6.31,6.31
2010,SLV,El Salvador,7.21,8.46,3.84,9.25,7.45,7.06
2010,SRB,Serbia,6.55,6.28,4.92,7.94,7.2,6.43
2010,SUR,Suriname,6.78,7.07,4.34,8.82,6.6,7.07
2010,SVK,Slovak Rep,7.42,6.29,5.78,9.81,8.06,7.17
2010,SVN,Slovenia,6.56,4.29,6.2,8.3,7.62,6.37
2010,SWE,Sweden,7.51,3.47,8.38,9.64,8.24,7.81
2010,SWZ,Swaziland,6.66,6.06,5.02,7.89,6.53,7.8
2010,SYC,Seychelles,NA,NA,NA,NA,NA,NA
2010,SYR,Syria,6.2,6.52,5.06,7.28,5.98,6.18
2010,TCD,Chad,5.55,8.13,3.08,6.3,5.03,5.21
2010,TGO,Togo,5.56,6.9,2.55,6.69,6.07,5.59
2010,THA,Thailand,6.64,7.14,5.35,7.06,6.83,6.84
2010,TJK,Tajikistan,6.33,6.46,5.39,7.51,5.73,6.56
2010,TLS,Timor-Leste,5.44,2.29,3.13,8.74,NA,7.59
2010,TTO,Trinidad & Tob.,6.93,6.96,4.56,8.06,7.64,7.44
2010,TUN,Tunisia,6.65,6.3,6.45,6.85,6.44,7.19
2010,TUR,Turkey,6.88,6.76,5.25,8.86,7.35,6.2
2010,TWN,Taiwan,7.66,7.16,7.02,9.63,7.68,6.81
2010,TZA,Tanzania,6.78,6.8,5.73,7.71,6.66,7.01
2010,UGA,Uganda,7.33,7.66,5.05,8.71,7.17,8.04
2010,UKR,Ukraine,5.94,6.62,4.79,5.6,6.56,6.12
2010,URY,Uruguay,7.31,6.81,5.89,8.98,8.14,6.74
2010,USA,United States,7.76,6.39,7.14,9.68,7.72,7.85
2010,VEN,Venezuela,4.01,4.96,2.48,4.72,3.47,4.4
2010,VNM,Vietnam,6.35,7.04,5.88,5.93,6.28,6.64
2010,YEM,"Yemen, Rep.",6.35,6.6,4.21,7.75,7.08,6.13
2010,ZAF,South Africa,6.73,5.6,5.7,8.18,6.97,7.2
2010,ZMB,Zambia,7.21,7.58,5.7,8.87,7.16,6.73
2010,ZWE,Zimbabwe,4.45,6.69,3.9,1.97,4.91,4.76
2009,AGO,Angola,5.19,6.05,3.69,5.24,5.81,5.16
2009,ALB,Albania,7.32,7.73,5.65,9.63,7.24,6.35
2009,ARE,Unit. Arab Em.,7.72,7.43,7.35,8.13,8.19,7.51
2009,ARG,Argentina,5.97,6.25,4.34,7.03,6.41,5.82
2009,ARM,Armenia,7.56,8.13,5.55,9.44,7.64,7.06
2009,AUS,Australia,7.94,6.12,8.11,9.62,7.51,8.35
2009,AUT,Austria,7.63,4.85,8.24,9.58,8.03,7.46
2009,AZE,Azerbaijan,6.08,4.62,5.94,6.58,6.42,6.86
2009,BDI,Burundi,5.5,5.32,3.11,6.78,4.87,7.4
2009,BEL,Belgium,7.3,3.91,7.05,9.64,8.22,7.66
2009,BEN,Benin,6.12,6.61,4.72,6.72,5.95,6.62
2009,BFA,Burkina Faso,5.89,4.89,4.42,6.75,5.98,7.42
2009,BGD,Bangladesh,6.37,9.09,3.6,6.74,5.93,6.5
2009,BGR,Bulgaria,7.33,6.73,5.0,9.44,7.69,7.78
2009,BHR,Bahrain,7.61,6.57,6.76,8.26,7.92,8.56
2009,BHS,Bahamas,7.53,8.12,6.99,7.07,6.31,9.14
2009,BIH,Bosnia and Herzegovina,6.6,5.49,4.44,8.3,7.42,7.35
2009,BLZ,Belize,6.95,6.41,5.5,7.07,6.5,9.27
2009,BOL,Bolivia,6.36,6.3,3.68,8.73,7.07,5.99
2009,BRA,Brazil,6.34,7.08,5.1,7.93,7.01,4.56
2009,BRB,Barbados,6.79,5.81,7.54,6.66,6.62,7.33
2009,BRN,Brunei Darussalam,NA,NA,NA,NA,NA,NA
2009,BTN,Bhutan,NA,NA,NA,NA,NA,NA
2009,BWA,Botswana,6.8,4.39,6.71,8.42,6.81,7.67
2009,CAF,Central Afr. Rep.,5.26,7.06,2.05,7.05,4.67,5.49
2009,CAN,Canada,7.97,5.92,8.1,9.55,7.86,8.43
2009,CHE,Switzerland,8.21,7.65,8.51,9.29,7.39,8.22
2009,CHL,Chile,7.93,7.78,7.26,9.1,8.29,7.22
2009,CHN,China,6.3,4.43,6.41,8.05,6.56,6.04
2009,CIV,Cote d'Ivoire,5.84,6.74,3.08,6.62,6.41,6.35
2009,CMR,Cameroon,5.83,5.8,3.97,6.6,6.16,6.61
2009,COD,"Congo, Dem. R.",5.36,5.73,2.65,8.33,5.07,5.03
2009,COG,"Congo, Rep. Of",4.99,5.07,4.22,4.73,5.06,5.88
2009,COL,Colombia,6.51,6.29,4.28,8.13,6.88,6.98
2009,CPV,Cape Verde,NA,NA,NA,NA,NA,NA
2009,CRI,Costa Rica,7.41,7.94,6.26,7.86,8.16,6.82
2009,CYP,Cyprus,7.84,7.26,6.95,9.42,8.23,7.36
2009,CZE,Czech Rep.,7.18,4.88,6.33,9.48,7.85,7.38
2009,DEU,Germany,7.54,5.41,8.21,9.53,8.01,6.52
2009,DNK,Denmark,7.6,3.41,8.52,9.49,8.33,8.25
2009,DOM,Dominican Rep.,6.95,8.15,4.37,8.12,7.54,6.57
2009,DZA,Algeria,5.33,3.54,4.81,7.01,6.1,5.17
2009,ECU,Ecuador,5.89,6.2,3.95,6.36,6.74,6.2
2009,EGY,Egypt,6.38,5.92,5.43,8.66,6.3,5.57
2009,ESP,Spain,7.28,5.39,6.67,9.57,7.86,6.9
2009,EST,Estonia,7.67,5.46,7.26,9.51,8.42,7.72
2009,ETH,Ethiopia,5.81,6.22,5.47,5.77,5.27,6.32
2009,FIN,Finland,7.68,4.45,8.75,9.55,8.17,7.5
2009,FJI,Fiji,7.12,7.5,5.77,6.76,6.62,8.98
2009,FRA,France,7.45,4.72,7.47,9.66,8.15,7.25
2009,GAB,Gabon,5.91,5.86,4.35,5.68,6.05,7.6
2009,GBR,United Kingdom,8.01,5.68,7.98,9.5,8.74,8.16
2009,GEO,Georgia,7.4,5.48,5.55,9.24,8.53,8.22
2009,GHA,Ghana,6.89,7.15,5.45,8.16,6.91,6.78
2009,GIN,Guinea,NA,NA,NA,NA,NA,NA
2009,GMB,"Gambia, The",NA,NA,NA,NA,NA,NA
2009,GNB,Guinea-Bissau,5.23,4.25,3.28,6.26,6.18,6.17
2009,GRC,Greece,6.98,5.61,5.55,9.63,7.67,6.45
2009,GTM,Guatemala,7.21,8.0,3.98,9.4,8.29,6.39
2009,GUY,Guyana,6.36,4.81,4.53,7.94,7.03,7.51
2009,HKG,Hong Kong,9.05,9.35,8.36,9.28,9.37,8.9
2009,HND,Honduras,7.21,8.11,4.11,9.24,7.63,6.99
2009,HRV,Croatia,6.79,5.13,5.78,8.49,7.59,6.97
2009,HTI,Haiti,6.94,8.51,2.54,8.65,7.05,7.94
2009,HUN,Hungary,7.28,5.01,6.39,9.53,7.95,7.52
2009,IDN,Indonesia,6.6,7.58,4.66,7.71,6.86,6.17
2009,IND,India,6.42,7.08,5.78,6.55,6.22,6.5
2009,IRL,Ireland,7.74,5.22,7.91,9.12,8.7,7.76
2009,IRN,Iran,6.18,6.95,5.73,8.18,5.03,5.0
2009,ISL,Iceland,6.84,5.01,8.45,6.55,6.54,7.68
2009,ISR,Israel,7.14,6.06,6.0,8.84,8.29,6.5
2009,ITA,Italy,6.98,4.77,5.82,9.58,7.85,6.88
2009,JAM,Jamaica,7.29,8.74,4.88,8.22,7.24,7.4
2009,JOR,Jordan,7.58,5.98,6.69,9.23,7.87,8.14
2009,JPN,Japan,7.51,5.39,7.48,9.77,7.36,7.56
2009,KAZ,Kazakhstan,7.06,7.83,5.74,8.29,5.74,7.71
2009,KEN,Kenya,6.98,7.66,4.38,8.65,6.88,7.37
2009,KGZ,Kyrgyz Republic,6.92,8.07,4.54,8.34,6.37,7.28
2009,KHM,Cambodia,NA,NA,NA,NA,NA,NA
2009,KOR,"Korea, South",7.37,6.57,6.51,9.49,7.57,6.71
2009,KWT,Kuwait,7.39,6.44,7.18,7.87,7.54,7.91
2009,LAO,Laos,NA,NA,NA,NA,NA,NA
2009,LBN,Lebanon,NA,NA,NA,NA,NA,NA
2009,LBR,Liberia,NA,NA,NA,NA,NA,NA
2009,LBY,Libya,NA,NA,NA,NA,NA,NA
2009,LKA,Sri Lanka,6.36,6.63,5.13,6.69,6.84,6.51
2009,LSO,Lesotho,6.09,4.9,4.6,7.65,6.12,7.16
2009,LTU,Lithuania,7.55,6.73,6.44,9.16,7.68,7.76
2009,LUX,Luxembourg,7.48,4.29,8.31,9.55,8.31,6.94
2009,LVA,Latvia,7.27,5.33,6.37,8.9,8.13,7.63
2009,MAR,Morocco,6.36,6.33,5.99,7.02,6.54,5.9
2009,MDA,Moldova,6.7,6.67,5.55,7.74,6.81,6.72
2009,MDG,Madagascar,6.31,8.59,3.29,7.55,6.2,5.91
2009,MEX,Mexico,6.61,6.79,4.53,7.97,7.05,6.68
2009,MKD,Macedonia,6.91,5.83,5.28,7.96,7.48,8.0
2009,MLI,Mali,6.0,5.78,4.57,6.76,6.33,6.57
2009,MLT,Malta,7.65,5.8,7.61,9.46,8.14,7.24
2009,MMR,Myanmar,4.24,5.84,3.19,6.25,1.78,4.15
2009,MNE,Montenegro,7.22,5.54,6.41,8.19,7.93,8.01
2009,MNG,Mongolia,7.07,7.11,5.63,7.98,6.99,7.64
2009,MOZ,Mozambique,5.53,4.74,4.26,6.53,6.27,5.83
2009,MRT,Mauritania,5.92,5.51,4.46,6.71,5.94,7.0
2009,MUS,Mauritius,7.88,7.79,6.23,9.2,8.34,7.83
2009,MWI,Malawi,6.2,6.37,5.64,5.72,6.17,7.08
2009,MYS,Malaysia,6.79,6.05,6.39,6.5,7.09,7.93
2009,NAM,Namibia,6.74,6.35,7.06,6.09,6.32,7.87
2009,NER,Niger,5.77,7.69,4.24,6.5,4.37,6.05
2009,NGA,Nigeria,5.9,6.53,3.86,6.16,5.7,7.27
2009,NIC,Nicaragua,7.14,7.62,4.42,8.71,7.8,7.18
2009,NLD,Netherlands,7.42,3.45,8.0,9.5,8.54,7.63
2009,NOR,Norway,7.49,4.74,8.76,9.24,7.46,7.23
2009,NPL,Nepal,5.98,7.6,3.7,6.13,6.51,5.95
2009,NZL,New Zealand,8.08,4.73,8.65,9.7,8.73,8.58
2009,OMN,Oman,7.39,5.42,7.64,7.34,8.0,8.56
2009,PAK,Pakistan,6.22,8.65,3.94,5.98,6.31,6.22
2009,PAN,Panama,7.29,7.18,5.03,9.09,8.25,6.9
2009,PER,Peru,7.52,7.51,5.09,9.23,8.56,7.21
2009,PHL,Philippines,6.79,8.08,4.56,7.98,6.68,6.65
2009,PNG,Pap. New Guinea,6.87,7.23,4.69,7.04,6.95,8.45
2009,POL,Poland,7.17,5.63,6.28,9.32,7.42,7.22
2009,PRT,Portugal,7.18,4.97,6.81,9.61,8.11,6.41
2009,PRY,Paraguay,6.6,7.41,3.51,8.7,7.22,6.14
2009,QAT,Qatar,NA,NA,NA,NA,NA,NA
2009,ROU,Romania,7.33,6.48,6.02,9.03,8.06,7.05
2009,RUS,Russia,6.44,6.66,5.42,8.3,5.59,6.21
2009,RWA,Rwanda,6.89,5.93,6.76,7.51,6.16,8.09
2009,SAU,Saudi Arabia,NA,NA,NA,NA,NA,NA
2009,SEN,Senegal,6.2,6.25,4.49,7.02,7.02,6.23
2009,SGP,Singapore,8.68,8.12,8.39,9.16,9.4,8.34
2009,SLE,Sierra Leone,6.25,7.59,3.95,7.54,6.18,6.0
2009,SLV,El Salvador,7.39,8.47,4.01,9.28,7.61,7.58
2009,SRB,Serbia,6.59,6.35,4.76,7.72,7.27,6.86
2009,SUR,Suriname,NA,NA,NA,NA,NA,NA
2009,SVK,Slovak Rep,7.38,5.8,5.95,9.72,8.06,7.36
2009,SVN,Slovenia,7.07,4.57,6.45,9.63,7.63,7.05
2009,SWE,Sweden,7.38,3.25,8.41,9.57,8.26,7.42
2009,SWZ,Swaziland,NA,NA,NA,NA,NA,NA
2009,SYC,Seychelles,NA,NA,NA,NA,NA,NA
2009,SYR,Syria,6.01,6.2,5.03,7.3,5.98,5.55
2009,TCD,Chad,5.16,6.94,2.96,5.66,4.99,5.24
2009,TGO,Togo,5.52,7.27,2.57,6.63,6.06,5.08
2009,THA,Thailand,6.73,7.08,5.64,7.08,6.86,7.0
2009,TJK,Tajikistan,NA,NA,NA,NA,NA,NA
2009,TLS,Timor-Leste,NA,NA,NA,NA,NA,NA
2009,TTO,Trinidad & Tob.,7.0,7.16,4.83,8.06,7.68,7.26
2009,TUN,Tunisia,6.88,7.05,7.1,6.81,6.2,7.23
2009,TUR,Turkey,6.88,6.6,5.47,8.91,7.45,5.99
2009,TWN,Taiwan,7.46,6.48,6.89,9.65,7.46,6.8
2009,TZA,Tanzania,6.49,6.24,5.78,7.53,6.53,6.38
2009,UGA,Uganda,7.17,7.45,4.86,8.4,7.16,7.96
2009,UKR,Ukraine,5.93,6.41,4.79,5.32,6.69,6.43
2009,URY,Uruguay,7.07,6.37,5.77,8.83,8.1,6.28
2009,USA,United States,7.9,6.45,7.19,9.6,7.72,8.55
2009,VEN,Venezuela,4.41,4.88,2.5,5.51,3.48,5.67
2009,VNM,Vietnam,6.48,7.6,5.98,5.94,6.19,6.7
2009,YEM,"Yemen, Rep.",NA,NA,NA,NA,NA,NA
2009,ZAF,South Africa,6.53,5.02,5.44,7.92,6.96,7.32
2009,ZMB,Zambia,7.1,7.7,5.8,8.55,7.12,6.35
2009,ZWE,Zimbabwe,4.42,7.69,3.78,0.95,4.87,4.8
2008,AGO,Angola,4.43,3.97,3.34,5.03,5.01,4.81
2008,ALB,Albania,7.24,8.24,5.41,9.4,6.85,6.3
2008,ARE,Unit. Arab Em.,7.99,8.25,7.59,8.25,8.18,7.7
2008,ARG,Argentina,6.01,6.4,4.29,6.9,6.76,5.69
2008,ARM,Armenia,7.6,8.76,5.6,8.88,7.65,7.09
2008,AUS,Australia,8.05,6.8,8.18,9.43,7.47,8.38
2008,AUT,Austria,7.67,5.07,8.38,9.54,8.03,7.33
2008,AZE,Azerbaijan,6.17,4.86,6.4,6.3,6.43,6.87
2008,BDI,Burundi,5.07,4.54,3.17,6.04,4.93,6.67
2008,BEL,Belgium,7.29,4.2,7.14,9.48,8.16,7.49
2008,BEN,Benin,5.99,6.62,4.73,6.11,6.05,6.43
2008,BFA,Burkina Faso,5.92,4.97,4.61,6.64,5.95,7.41
2008,BGD,Bangladesh,6.15,8.83,3.21,6.39,5.98,6.33
2008,BGR,Bulgaria,7.18,6.91,4.98,8.74,7.68,7.61
2008,BHR,Bahrain,7.75,6.58,6.82,9.09,7.76,8.48
2008,BHS,Bahamas,7.62,8.29,7.13,6.82,6.73,9.14
2008,BIH,Bosnia and Herzegovina,6.6,6.44,4.05,7.91,7.37,7.24
2008,BLZ,Belize,7.21,6.41,5.71,8.18,6.6,9.15
2008,BOL,Bolivia,6.14,6.36,3.61,7.97,7.14,5.64
2008,BRA,Brazil,6.3,7.18,5.0,7.87,7.08,4.39
2008,BRB,Barbados,6.6,5.78,7.54,6.05,6.63,7.02
2008,BRN,Brunei Darussalam,NA,NA,NA,NA,NA,NA
2008,BTN,Bhutan,NA,NA,NA,NA,NA,NA
2008,BWA,Botswana,6.87,4.42,6.69,8.7,7.07,7.46
2008,CAF,Central Afr. Rep.,5.2,7.06,2.17,6.63,4.52,5.63
2008,CAN,Canada,8.0,6.04,8.24,9.54,7.82,8.37
2008,CHE,Switzerland,8.17,7.59,8.5,9.4,7.33,8.03
2008,CHL,Chile,7.94,7.88,7.14,8.82,8.68,7.18
2008,CHN,China,6.25,4.51,6.45,8.13,6.55,5.63
2008,CIV,Cote d'Ivoire,5.62,6.29,3.0,6.4,6.31,6.1
2008,CMR,Cameroon,5.7,5.85,3.81,6.74,5.92,6.18
2008,COD,"Congo, Dem. R.",5.3,6.99,2.14,7.63,5.1,4.65
2008,COG,"Congo, Rep. Of",4.74,5.0,2.85,4.93,4.87,6.07
2008,COL,Colombia,6.3,5.79,4.3,7.87,6.64,6.9
2008,CPV,Cape Verde,NA,NA,NA,NA,NA,NA
2008,CRI,Costa Rica,7.35,8.12,6.26,7.41,8.26,6.72
2008,CYP,Cyprus,7.81,7.32,7.09,9.3,8.2,7.14
2008,CZE,Czech Rep.,7.22,5.27,6.41,9.14,7.87,7.42
2008,DEU,Germany,7.48,5.64,8.2,9.51,7.99,6.07
2008,DNK,Denmark,7.82,4.28,8.79,9.37,8.41,8.25
2008,DOM,Dominican Rep.,6.45,7.71,4.37,5.91,7.63,6.65
2008,DZA,Algeria,5.28,3.49,4.57,7.61,5.75,4.98
2008,ECU,Ecuador,5.9,6.22,3.95,6.1,7.14,6.08
2008,EGY,Egypt,6.58,6.97,5.66,8.26,6.44,5.59
2008,ESP,Spain,7.38,5.98,6.68,9.53,7.76,6.94
2008,EST,Estonia,7.75,6.27,7.33,9.08,8.43,7.62
2008,ETH,Ethiopia,5.37,6.46,5.17,3.87,5.22,6.11
2008,FIN,Finland,7.78,5.15,8.8,9.47,8.13,7.36
2008,FJI,Fiji,7.26,8.24,5.99,6.42,6.57,9.08
2008,FRA,France,7.41,4.93,7.34,9.54,8.12,7.14
2008,GAB,Gabon,5.95,6.18,4.31,6.08,5.85,7.35
2008,GBR,United Kingdom,7.92,5.52,7.81,9.41,8.6,8.27
2008,GEO,Georgia,7.57,6.28,5.58,9.08,8.7,8.21
2008,GHA,Ghana,6.83,6.7,5.34,8.39,6.97,6.74
2008,GIN,Guinea,NA,NA,NA,NA,NA,NA
2008,GMB,"Gambia, The",NA,NA,NA,NA,NA,NA
2008,GNB,Guinea-Bissau,4.84,3.74,3.27,5.74,6.18,5.3
2008,GRC,Greece,7.12,5.89,6.03,9.6,7.62,6.47
2008,GTM,Guatemala,7.01,7.11,4.23,8.93,8.3,6.46
2008,GUY,Guyana,6.44,5.7,4.27,7.75,7.12,7.33
2008,HKG,Hong Kong,9.15,9.41,8.28,9.54,9.56,8.97
2008,HND,Honduras,7.34,8.87,4.23,8.88,7.69,7.01
2008,HRV,Croatia,6.74,5.17,5.82,8.09,7.57,7.04
2008,HTI,Haiti,6.83,8.6,2.7,8.13,7.13,7.62
2008,HUN,Hungary,7.18,5.1,6.3,9.25,7.86,7.4
2008,IDN,Indonesia,6.55,7.45,4.73,7.55,6.9,6.14
2008,IND,India,6.48,7.21,6.05,6.69,6.22,6.24
2008,IRL,Ireland,7.85,5.43,7.89,9.48,8.67,7.77
2008,IRN,Iran,6.33,6.76,6.12,7.88,4.98,5.94
2008,ISL,Iceland,7.29,6.12,8.56,7.69,6.87,7.19
2008,ISR,Israel,7.21,6.33,5.95,9.07,8.2,6.49
2008,ITA,Italy,7.08,5.71,5.7,9.48,7.8,6.71
2008,JAM,Jamaica,7.26,8.81,5.0,7.66,7.64,7.19
2008,JOR,Jordan,7.49,6.3,6.98,8.35,7.95,7.85
2008,JPN,Japan,7.62,6.07,7.45,9.77,7.21,7.6
2008,KAZ,Kazakhstan,7.02,7.58,5.87,8.48,5.55,7.61
2008,KEN,Kenya,6.8,7.77,4.4,7.68,6.78,7.39
2008,KGZ,Kyrgyz Republic,6.81,8.23,4.54,7.4,6.77,7.1
2008,KHM,Cambodia,NA,NA,NA,NA,NA,NA
2008,KOR,"Korea, South",7.45,6.92,6.76,9.47,7.51,6.58
2008,KWT,Kuwait,7.31,5.48,7.12,8.49,7.49,7.98
2008,LAO,Laos,NA,NA,NA,NA,NA,NA
2008,LBN,Lebanon,NA,NA,NA,NA,NA,NA
2008,LBR,Liberia,NA,NA,NA,NA,NA,NA
2008,LBY,Libya,NA,NA,NA,NA,NA,NA
2008,LKA,Sri Lanka,6.27,7.1,4.92,5.86,6.92,6.54
2008,LSO,Lesotho,6.14,5.68,4.55,7.4,5.91,7.15
2008,LTU,Lithuania,7.45,6.92,6.53,8.69,7.93,7.16
2008,LUX,Luxembourg,7.6,4.79,8.47,9.43,8.31,6.98
2008,LVA,Latvia,7.4,5.73,6.56,8.9,8.18,7.65
2008,MAR,Morocco,6.36,6.73,6.05,6.72,6.47,5.82
2008,MDA,Moldova,6.95,7.37,6.38,7.22,7.09,6.67
2008,MDG,Madagascar,6.2,7.68,3.56,7.67,6.34,5.78
2008,MEX,Mexico,6.72,7.12,4.85,7.98,7.01,6.62
2008,MKD,Macedonia,6.85,5.88,5.3,7.56,7.41,8.11
2008,MLI,Mali,5.93,5.8,4.71,6.28,6.31,6.54
2008,MLT,Malta,7.6,5.61,7.68,9.46,8.1,7.14
2008,MMR,Myanmar,3.89,5.84,3.19,4.94,1.78,3.69
2008,MNE,Montenegro,7.25,6.3,6.24,7.81,8.1,7.8
2008,MNG,Mongolia,6.73,6.8,5.53,7.45,6.51,7.36
2008,MOZ,Mozambique,5.71,4.82,4.05,7.63,6.27,5.77
2008,MRT,Mauritania,6.23,6.28,4.82,6.92,6.15,6.96
2008,MUS,Mauritius,7.99,8.39,6.28,9.0,8.31,7.96
2008,MWI,Malawi,6.1,6.15,5.5,5.64,6.18,7.05
2008,MYS,Malaysia,6.73,5.98,6.14,6.58,7.12,7.82
2008,NAM,Namibia,6.74,6.34,7.07,6.12,6.37,7.82
2008,NER,Niger,5.68,7.78,4.18,6.2,4.37,5.87
2008,NGA,Nigeria,6.04,6.38,4.07,6.04,6.45,7.28
2008,NIC,Nicaragua,7.18,8.09,4.56,8.03,7.8,7.4
2008,NLD,Netherlands,7.56,4.09,8.1,9.52,8.52,7.59
2008,NOR,Norway,7.62,5.55,8.82,9.3,7.37,7.06
2008,NPL,Nepal,6.15,8.2,3.86,6.36,6.38,5.97
2008,NZL,New Zealand,8.38,6.09,8.81,9.61,8.73,8.67
2008,OMN,Oman,7.35,5.58,7.64,7.86,7.96,7.7
2008,PAK,Pakistan,6.05,8.18,3.93,5.67,6.13,6.37
2008,PAN,Panama,7.28,7.45,5.27,8.74,8.08,6.84
2008,PER,Peru,7.52,7.85,5.08,9.02,8.43,7.2
2008,PHL,Philippines,6.83,8.41,4.66,7.78,6.61,6.67
2008,PNG,Pap. New Guinea,6.77,7.14,4.71,6.65,7.0,8.32
2008,POL,Poland,7.01,5.59,5.84,9.21,7.5,6.93
2008,PRT,Portugal,7.22,5.17,6.92,9.55,8.02,6.44
2008,PRY,Paraguay,6.54,7.48,3.38,8.58,7.34,5.92
2008,QAT,Qatar,NA,NA,NA,NA,NA,NA
2008,ROU,Romania,7.16,6.39,6.02,8.24,8.08,7.07
2008,RUS,Russia,6.51,7.15,5.54,8.43,5.45,5.96
2008,RWA,Rwanda,6.82,6.57,5.78,7.29,5.93,8.52
2008,SAU,Saudi Arabia,NA,NA,NA,NA,NA,NA
2008,SEN,Senegal,6.04,6.07,4.54,6.83,6.7,6.04
2008,SGP,Singapore,8.7,8.17,8.5,9.1,9.39,8.36
2008,SLE,Sierra Leone,5.98,7.34,3.35,7.32,5.98,5.91
2008,SLV,El Salvador,7.52,8.59,4.3,9.27,7.91,7.53
2008,SRB,Serbia,6.56,6.34,4.87,7.34,7.42,6.84
2008,SUR,Suriname,NA,NA,NA,NA,NA,NA
2008,SVK,Slovak Rep,7.55,6.57,6.14,9.48,8.04,7.55
2008,SVN,Slovenia,7.06,4.73,6.31,9.42,7.87,6.96
2008,SWE,Sweden,7.4,3.61,8.41,9.37,8.19,7.4
2008,SWZ,Swaziland,NA,NA,NA,NA,NA,NA
2008,SYC,Seychelles,NA,NA,NA,NA,NA,NA
2008,SYR,Syria,5.81,6.34,5.32,6.93,5.83,4.63
2008,TCD,Chad,4.87,5.73,2.46,5.9,4.87,5.4
2008,TGO,Togo,5.65,8.44,2.61,6.42,6.05,4.75
2008,THA,Thailand,6.79,7.42,5.86,6.98,6.74,6.96
2008,TJK,Tajikistan,NA,NA,NA,NA,NA,NA
2008,TLS,Timor-Leste,NA,NA,NA,NA,NA,NA
2008,TTO,Trinidad & Tob.,7.1,7.42,4.67,8.48,7.72,7.21
2008,TUN,Tunisia,6.89,6.99,6.94,6.77,6.75,6.99
2008,TUR,Turkey,6.92,7.23,5.49,8.57,7.37,5.91
2008,TWN,Taiwan,7.55,7.28,6.81,9.66,7.5,6.5
2008,TZA,Tanzania,6.27,5.72,5.94,7.4,6.08,6.21
2008,UGA,Uganda,7.25,7.73,4.68,8.79,7.06,7.99
2008,UKR,Ukraine,5.87,6.87,5.09,4.61,6.58,6.18
2008,URY,Uruguay,7.14,7.32,5.62,8.45,8.06,6.24
2008,USA,United States,8.11,6.88,7.41,9.69,8.0,8.59
2008,VEN,Venezuela,4.27,4.84,2.71,5.3,3.61,4.91
2008,VNM,Vietnam,6.19,7.4,6.07,5.25,5.91,6.34
2008,YEM,"Yemen, Rep.",NA,NA,NA,NA,NA,NA
2008,ZAF,South Africa,6.53,5.33,5.48,7.52,6.93,7.41
2008,ZMB,Zambia,7.12,7.87,5.81,8.37,6.98,6.59
2008,ZWE,Zimbabwe,4.59,7.46,3.81,2.39,4.61,4.69
2007,AGO,Angola,4.58,3.92,3.17,4.45,6.12,5.23
2007,ALB,Albania,7.23,8.79,5.07,9.42,6.78,6.08
2007,ARE,Unit. Arab Em.,7.96,8.73,7.47,7.92,8.11,7.56
2007,ARG,Argentina,6.22,7.43,4.2,7.11,6.75,5.63
2007,ARM,Armenia,7.43,7.85,5.71,8.98,7.53,7.08
2007,AUS,Australia,8.15,6.85,8.41,9.5,7.54,8.43
2007,AUT,Austria,7.78,5.16,8.66,9.56,8.15,7.38
2007,AZE,Azerbaijan,6.13,4.54,6.38,6.71,6.31,6.72
2007,BDI,Burundi,5.51,4.67,3.39,7.24,5.12,7.13
2007,BEL,Belgium,7.37,4.3,7.27,9.58,8.22,7.49
2007,BEN,Benin,6.15,6.72,4.6,6.99,5.99,6.45
2007,BFA,Burkina Faso,6.0,5.09,4.5,7.29,5.86,7.26
2007,BGD,Bangladesh,6.14,8.86,3.1,6.38,6.08,6.27
2007,BGR,Bulgaria,7.11,6.46,5.05,8.62,7.78,7.63
2007,BHR,Bahrain,7.84,6.83,6.74,9.12,7.9,8.59
2007,BHS,Bahamas,7.59,8.27,7.11,6.74,6.74,9.07
2007,BIH,Bosnia and Herzegovina,6.66,6.57,4.07,8.0,7.49,7.16
2007,BLZ,Belize,7.24,6.53,5.81,8.15,6.53,9.16
2007,BOL,Bolivia,6.19,6.31,3.72,8.24,7.04,5.64
2007,BRA,Brazil,6.18,6.98,4.85,7.51,7.23,4.34
2007,BRB,Barbados,6.7,5.64,7.68,6.33,6.85,7.0
2007,BRN,Brunei Darussalam,NA,NA,NA,NA,NA,NA
2007,BTN,Bhutan,NA,NA,NA,NA,NA,NA
2007,BWA,Botswana,7.14,5.33,6.72,9.02,6.99,7.62
2007,CAF,Central Afr. Rep.,5.21,6.93,2.15,7.0,4.36,5.64
2007,CAN,Canada,8.05,6.13,8.42,9.5,7.8,8.4
2007,CHE,Switzerland,8.36,7.91,8.71,9.77,7.38,8.05
2007,CHL,Chile,8.01,7.95,7.07,9.15,8.65,7.25
2007,CHN,China,6.27,4.5,6.31,8.08,6.69,5.75
2007,CIV,Cote d'Ivoire,5.55,6.23,2.84,6.56,6.39,5.74
